house_id,city,sale_price,sale_date,months_listed,bedrooms,house_type,area
1599848,Riverford,50829,9/2/2020,7.3,2,Semi-detached,129.1 sq.m.
1500771,Silvertown,245127,9/4/2020,5.0,4,Detached,357.2 sq.m.
1719944,Silvertown,259774,9/4/2020,9.4,4,Detached,355.2 sq.m.
1666848,Silvertown,288124,9/4/2020,7.0,5,Detached,410.5 sq.m.
1359697,Silvertown,425749,9/4/2020,3.6,6,Detached,599.6 sq.m.
1250132,Teasdale,445635,9/4/2020,5.9,6,Detached,568.8 sq.m.
1886965,Silvertown,50856,9/5/2020,9.1,2,Semi-detached,100.7 sq.m.
1330040,Poppleton,370352,9/5/2020,7.6,6,Detached,599.4 sq.m.
1719924,Teasdale,86846,9/7/2020,2.3,3,Terraced,222.3 sq.m.
1006587,Teasdale,254229,9/7/2020,1.9,4,Detached,321.2 sq.m.
1670747,Riverford,283838,9/7/2020,6.8,6,Detached,570.8 sq.m.
1429619,Poppleton,186607,9/8/2020,5.7,4,Detached,312.5 sq.m.
1488937,Poppleton,194180,9/8/2020,3.0,4,Detached,310.2 sq.m.
1353946,Silvertown,209450,9/8/2020,5.5,3,Detached,292.3 sq.m.
1180611,Teasdale,212812,9/8/2020,4.6,3,Detached,249.2 sq.m.
1352580,Poppleton,334465,9/8/2020,4.2,6,Detached,590.3 sq.m.
1451857,Poppleton,338942,9/8/2020,4.4,6,Detached,511.9 sq.m.
1171582,Teasdale,146513,9/10/2020,8.4,2,Detached,194.1 sq.m.
1925306,Riverford,233756,9/12/2020,5.9,6,Detached,513.9 sq.m.
1435410,Silvertown,80275,9/13/2020,4.1,2,Semi-detached,141.8 sq.m.
1013721,Silvertown,383336,9/13/2020,3.7,6,Detached,559.9 sq.m.
1667394,Silvertown,302106,9/14/2020,7.7,5,Detached,412.7 sq.m.
1686480,Teasdale,215839,9/15/2020,8.4,3,Detached,256.1 sq.m.
1364988,Teasdale,393649,9/15/2020,6.8,5,Detached,498.6 sq.m.
1813952,Unknown,74913,9/16/2020,5.7,2,Terraced,168.5 sq.m.
1147303,Riverford,159340,9/16/2020,7.0,4,Detached,324.9 sq.m.
1375835,Teasdale,463907,9/17/2020,5.4,6,Detached,573.0 sq.m.
1224962,Poppleton,31437,9/18/2020,9.0,2,Terraced,102.4 sq.m.
1601250,Poppleton,278892,9/19/2020,6.8,5,Detached,450.0 sq.m.
1882753,Teasdale,88477,9/24/2020,6.5,3,Terraced,224.3 sq.m.
1629642,Silvertown,135574,9/24/2020,2.2,2,Detached,190.1 sq.m.
1258487,Silvertown,328885,9/24/2020,8.7,5,Detached,477.1 sq.m.
1583062,Teasdale,453651,9/24/2020,5.3,6,Detached,595.6 sq.m.
1539789,Riverford,47143,9/25/2020,5.1,2,Semi-detached,123.2 sq.m.
1627678,Poppleton,168615,9/26/2020,7.8,3,Detached,272.9 sq.m.
1183553,Teasdale,320124,9/27/2020,6.8,5,Detached,428.9 sq.m.
1882469,Teasdale,456663,9/28/2020,8.0,6,Detached,598.5 sq.m.
1865882,Silvertown,77037,9/29/2020,6.4,2,Semi-detached,168.6 sq.m.
1436311,Unknown,114865,9/29/2020,5.3,2,Semi-detached,197.8 sq.m.
1650856,Poppleton,266342,9/29/2020,3.9,5,Detached,462.6 sq.m.
1703153,Silvertown,317415,9/29/2020,5.6,5,Detached,425.5 sq.m.
1647410,Unknown,229839,9/30/2020,8.7,4,Detached,341.6 sq.m.
1982588,Poppleton,315322,10/1/2020,5.9,6,Detached,556.0 sq.m.
1014145,Poppleton,89203,10/3/2020,8.2,3,Semi-detached,211.2 sq.m.
1146564,Teasdale,176950,10/3/2020,5.1,3,Detached,227.0 sq.m.
1930561,Teasdale,417872,10/3/2020,2.8,6,Detached,569.7 sq.m.
1289493,Silvertown,63949,10/6/2020,2.6,2,Terraced,181.8 sq.m.
1339548,Teasdale,457127,10/6/2020,5.5,6,Detached,592.5 sq.m.
1067695,Poppleton,346812,10/7/2020,6.6,6,Detached,566.2 sq.m.
1727493,Riverford,59039,10/8/2020,6.7,2,Semi-detached,150.8 sq.m.
1752476,Poppleton,156297,10/9/2020,4.3,3,Detached,273.2 sq.m.
1957725,Silvertown,387835,10/9/2020,9.6,6,Detached,564.7 sq.m.
1573142,Teasdale,388010,10/9/2020,7.6,6,Detached,511.3 sq.m.
1327295,Poppleton,358304,10/10/2020,6.2,6,Detached,599.8 sq.m.
1281890,Teasdale,80587,10/11/2020,6.0,2,Semi-detached,134.7 sq.m.
1491590,Riverford,60505,10/13/2020,7.3,2,Semi-detached,162.7 sq.m.
1191967,Poppleton,139981,10/14/2020,1.3,3,Detached,242.0 sq.m.
1862984,Teasdale,197265,10/14/2020,6.1,3,Detached,254.9 sq.m.
1393254,Riverford,199518,10/14/2020,4.3,5,Detached,402.1 sq.m.
1155864,Teasdale,284440,10/15/2020,5.8,4,Detached,371.3 sq.m.
1618764,Poppleton,190766,10/16/2020,6.1,4,Detached,328.5 sq.m.
1149032,Poppleton,332813,10/17/2020,6.3,6,Detached,552.8 sq.m.
1411516,Silvertown,340533,10/17/2020,5.3,5,Detached,498.6 sq.m.
1310746,Silvertown,201168,10/20/2020,9.3,3,Detached,291.2 sq.m.
1463861,Silvertown,306287,10/20/2020,9.2,5,Detached,470.2 sq.m.
1924073,Poppleton,72877,10/21/2020,7.0,2,Semi-detached,159.3 sq.m.
1233689,Riverford,235595,10/21/2020,4.0,5,Detached,432.5 sq.m.
1911983,Silvertown,315738,10/21/2020,2.7,5,Detached,435.9 sq.m.
1031796,Unknown,69817,10/24/2020,2.7,3,Terraced,223.2 sq.m.
1937829,Riverford,233111,10/24/2020,5.9,5,Detached,438.0 sq.m.
1273651,Teasdale,52420,10/25/2020,4.4,2,Terraced,139.8 sq.m.
1919474,Poppleton,39789,10/26/2020,6.6,2,Terraced,134.3 sq.m.
1570368,Poppleton,173455,10/26/2020,7.2,4,Detached,304.0 sq.m.
1999721,Silvertown,293483,10/26/2020,6.9,4,Detached,398.5 sq.m.
1980005,Teasdale,477670,10/26/2020,5.0,6,Detached,575.5 sq.m.
1925995,Teasdale,429022,10/27/2020,5.9,6,Detached,532.8 sq.m.
1623206,Silvertown,232684,10/30/2020,7.1,4,Detached,350.4 sq.m.
1699343,Silvertown,312292,10/31/2020,7.6,5,Detached,455.6 sq.m.
1269238,Silvertown,332034,10/31/2020,6.8,6,Detached,500.8 sq.m.
1744369,Silvertown,358828,11/1/2020,4.4,6,Detached,513.0 sq.m.
1528991,Silvertown,257328,11/2/2020,8.0,4,Detached,396.3 sq.m.
1865764,Poppleton,67103,11/4/2020,6.8,3,Terraced,237.6 sq.m.
1334966,Silvertown,97039,11/4/2020,2.8,2,Semi-detached,168.4 sq.m.
1879091,Silvertown,209767,11/4/2020,8.2,3,Detached,299.5 sq.m.
1264788,Poppleton,347600,11/5/2020,3.5,6,Detached,562.7 sq.m.
1635060,Poppleton,40109,11/6/2020,5.2,2,Terraced,136.2 sq.m.
1826227,Silvertown,331802,11/6/2020,4.5,6,Detached,500.9 sq.m.
1422937,Teasdale,51187,11/8/2020,4.9,2,Terraced,122.8 sq.m.
1472802,Poppleton,114011,11/8/2020,9.9,3,Detached,207.5 sq.m.
1560595,Riverford,146023,11/9/2020,6.8,3,Detached,283.8 sq.m.
1443538,Poppleton,197745,11/10/2020,6.1,4,Detached,315.9 sq.m.
1063784,Teasdale,284649,11/10/2020,4.5,4,Detached,356.6 sq.m.
1644080,Teasdale,345701,11/10/2020,8.1,5,Detached,435.1 sq.m.
1736280,Teasdale,390108,11/11/2020,7.7,5,Detached,450.9 sq.m.
1317783,Riverford,250797,11/12/2020,6.9,6,Detached,541.1 sq.m.
1507614,Teasdale,118974,11/13/2020,5.2,3,Semi-detached,200.3 sq.m.
1462292,Riverford,146841,11/13/2020,5.0,4,Detached,325.1 sq.m.
1534182,Poppleton,160239,11/13/2020,6.6,3,Detached,271.9 sq.m.
1563097,Teasdale,237056,11/13/2020,7.2,3,Detached,293.8 sq.m.
1808939,Teasdale,327338,11/13/2020,4.8,4,Detached,359.4 sq.m.
1245803,Riverford,130473,11/14/2020,8.5,3,Detached,275.1 sq.m.
1095534,Riverford,222905,11/14/2020,7.3,5,Detached,445.3 sq.m.
1839067,Teasdale,251620,11/14/2020,3.7,4,Detached,305.0 sq.m.
1722310,Unknown,71898,11/15/2020,6.1,2,Semi-detached,161.2 sq.m.
1047506,Teasdale,218005,11/15/2020,2.5,3,Detached,262.3 sq.m.
1111858,Silvertown,45124,11/16/2020,6.1,2,Terraced,118.0 sq.m.
1086971,Teasdale,50048,11/16/2020,8.2,2,Terraced,144.0 sq.m.
1624380,Teasdale,64402,11/16/2020,8.4,2,Terraced,170.0 sq.m.
1597975,Silvertown,70882,11/17/2020,4.8,3,Terraced,204.5 sq.m.
1170602,Silvertown,61095,11/18/2020,5.9,2,Semi-detached,115.8 sq.m.
1384054,Silvertown,257146,11/19/2020,5.5,4,Detached,397.0 sq.m.
1562788,Teasdale,198120,11/21/2020,5.7,3,Detached,257.5 sq.m.
1922046,Riverford,301855,11/21/2020,5.5,6,Detached,586.0 sq.m.
1402511,Silvertown,335564,11/21/2020,6.7,5,Detached,499.3 sq.m.
1099961,Silvertown,401701,11/21/2020,4.2,6,Detached,573.2 sq.m.
1626141,Poppleton,315898,11/22/2020,3.5,6,Detached,532.6 sq.m.
1369220,Teasdale,269688,11/23/2020,5.0,4,Detached,374.9 sq.m.
1208983,Riverford,143602,11/24/2020,4.8,3,Detached,261.3 sq.m.
1421799,Teasdale,250823,11/25/2020,5.6,4,Detached,315.7 sq.m.
1519704,Silvertown,322872,11/25/2020,3.1,5,Detached,452.7 sq.m.
1570453,Unknown,152657,11/26/2020,7.3,3,Detached,298.0 sq.m.
1182802,Teasdale,319386,11/26/2020,6.1,5,Detached,404.8 sq.m.
1150212,Teasdale,56147,11/27/2020,6.2,2,Terraced,132.2 sq.m.
1140298,Teasdale,83203,11/29/2020,6.8,2,Semi-detached,136.7 sq.m.
1670040,Riverford,218768,11/29/2020,8.4,5,Detached,426.1 sq.m.
1555650,Silvertown,263782,11/29/2020,9.5,4,Detached,383.9 sq.m.
1806013,Riverford,282869,11/29/2020,3.5,6,Detached,575.1 sq.m.
1383706,Unknown,319682,11/29/2020,2.4,5,Detached,430.4 sq.m.
1308034,Teasdale,395224,11/29/2020,6.9,5,Detached,454.9 sq.m.
1423337,Poppleton,165879,11/30/2020,5.9,3,Detached,289.3 sq.m.
1483706,Silvertown,378939,11/30/2020,3.4,6,Detached,545.0 sq.m.
1418313,Poppleton,291651,12/1/2020,8.5,5,Detached,485.1 sq.m.
1194038,Silvertown,294044,12/1/2020,7.9,5,Detached,428.1 sq.m.
1957388,Teasdale,294940,12/3/2020,7.0,4,Detached,361.1 sq.m.
1992494,Teasdale,65893,12/6/2020,4.8,2,Semi-detached,104.4 sq.m.
1018486,Silvertown,161323,12/6/2020,8.3,3,Detached,248.3 sq.m.
1668109,Poppleton,145540,12/7/2020,5.3,3,Detached,246.2 sq.m.
1265876,Poppleton,172720,12/9/2020,5.1,3,Detached,285.3 sq.m.
1710155,Teasdale,58677,12/11/2020,5.9,2,Terraced,145.6 sq.m.
1994696,Teasdale,85361,12/11/2020,6.4,2,Semi-detached,136.3 sq.m.
1409940,Unknown,334251,12/12/2020,5.1,6,Detached,539.5 sq.m.
1476754,Teasdale,338469,12/12/2020,6.3,5,Detached,476.2 sq.m.
1550067,Teasdale,323755,12/13/2020,3.7,5,Detached,414.3 sq.m.
1919512,Poppleton,50443,12/14/2020,3.9,2,Semi-detached,115.8 sq.m.
1152072,Poppleton,212136,12/15/2020,6.4,4,Detached,341.3 sq.m.
1188073,Silvertown,287810,12/15/2020,6.9,4,Detached,389.1 sq.m.
1753061,Poppleton,296112,12/15/2020,4.9,5,Detached,470.6 sq.m.
1450742,Poppleton,359793,12/15/2020,3.0,6,Detached,583.5 sq.m.
1565022,Riverford,320758,12/17/2020,3.0,6,Detached,567.1 sq.m.
1473010,Poppleton,32946,12/22/2020,3.8,2,Terraced,111.3 sq.m.
1289616,Silvertown,129211,12/22/2020,2.7,3,Semi-detached,233.1 sq.m.
1345063,Poppleton,316638,12/22/2020,6.3,6,Detached,532.4 sq.m.
1432040,Teasdale,475347,12/24/2020,5.0,6,Detached,566.6 sq.m.
1599868,Silvertown,304952,12/25/2020,4.6,5,Detached,431.5 sq.m.
1235265,Teasdale,408029,12/25/2020,5.1,5,Detached,495.3 sq.m.
1064901,Teasdale,415168,12/26/2020,7.7,6,Detached,540.8 sq.m.
1517850,Silvertown,201771,12/27/2020,5.8,3,Detached,271.4 sq.m.
1805685,Riverford,246132,12/27/2020,4.8,5,Detached,476.2 sq.m.
1928734,Poppleton,53754,12/28/2020,4.9,2,Terraced,177.3 sq.m.
1419111,Poppleton,56726,12/28/2020,3.2,2,Semi-detached,125.9 sq.m.
1688219,Poppleton,155232,12/28/2020,6.0,3,Detached,257.6 sq.m.
1932412,Teasdale,201099,12/28/2020,7.8,3,Detached,246.7 sq.m.
1927805,Silvertown,382711,12/28/2020,6.7,6,Detached,551.5 sq.m.
1159201,Teasdale,87509,12/29/2020,5.6,2,Semi-detached,144.1 sq.m.
1284190,Riverford,225594,12/29/2020,5.6,5,Detached,428.8 sq.m.
1287690,Teasdale,464356,12/29/2020,4.7,6,Detached,570.8 sq.m.
1152822,Silvertown,193125,12/30/2020,6.9,3,Detached,285.7 sq.m.
1550941,Riverford,61163,12/31/2020,4.7,2,Semi-detached,168.3 sq.m.
1483175,Teasdale,66272,12/31/2020,8.4,2,Terraced,174.5 sq.m.
1226541,Riverford,68947,1/1/2021,6.5,2,Semi-detached,181.7 sq.m.
1027380,Silvertown,55584,1/2/2021,8.3,2,Semi-detached,104.9 sq.m.
1028100,Silvertown,401790,1/2/2021,5.8,6,Detached,584.7 sq.m.
1377544,Silvertown,444934,1/2/2021,6.6,6,Detached,591.0 sq.m.
1196565,Poppleton,56791,1/4/2021,6.6,2,Semi-detached,124.5 sq.m.
1876398,Silvertown,282277,1/4/2021,6.8,4,Detached,388.0 sq.m.
1113820,Poppleton,203732,1/5/2021,5.9,4,Detached,338.0 sq.m.
1454970,Poppleton,206141,1/5/2021,12.3,4,Detached,383.4 sq.m.
1892989,Silvertown,246488,1/5/2021,4.9,4,Detached,351.1 sq.m.
1592992,Silvertown,337266,1/5/2021,8.1,5,Detached,492.9 sq.m.
1497976,Riverford,171912,1/6/2021,8.6,4,Detached,350.0 sq.m.
1124567,Riverford,64584,1/7/2021,5.1,2,Semi-detached,172.9 sq.m.
1608726,Teasdale,87134,1/7/2021,4.4,2,Semi-detached,125.7 sq.m.
1528234,Poppleton,270723,1/8/2021,4.8,5,Detached,458.3 sq.m.
1383244,Unknown,57269,1/9/2021,3.9,2,Terraced,149.6 sq.m.
1384509,Teasdale,139212,1/9/2021,0.8,3,Semi-detached,210.5 sq.m.
1535326,Silvertown,391447,1/9/2021,9.0,6,Detached,551.9 sq.m.
1897283,Unknown,210926,1/10/2021,3.3,3,Detached,246.5 sq.m.
1010812,Riverford,296638,1/10/2021,6.1,6,Detached,557.5 sq.m.
1282303,Silvertown,42598,1/11/2021,6.9,2,Terraced,118.4 sq.m.
1563994,Teasdale,245060,1/11/2021,5.7,3,Detached,282.1 sq.m.
1285895,Silvertown,339875,1/12/2021,3.3,5,Detached,487.1 sq.m.
1910080,Silvertown,334028,1/14/2021,5.7,5,Detached,467.7 sq.m.
1662358,Poppleton,217070,1/15/2021,6.3,4,Detached,360.8 sq.m.
1245874,Silvertown,368273,1/16/2021,6.3,6,Detached,527.6 sq.m.
1714130,Poppleton,88172,1/17/2021,6.9,2,Semi-detached,195.9 sq.m.
1664399,Unknown,216018,1/17/2021,3.1,4,Detached,311.0 sq.m.
1900913,Silvertown,384677,1/17/2021,6.3,5,Detached,498.8 sq.m.
1668276,Teasdale,487870,1/18/2021,6.9,6,Detached,561.1 sq.m.
1553504,Poppleton,53400,1/19/2021,7.4,2,Terraced,163.2 sq.m.
1870516,Silvertown,241730,1/19/2021,1.5,4,Detached,350.6 sq.m.
1567056,Poppleton,60297,1/20/2021,4.6,2,Semi-detached,141.4 sq.m.
1749742,Teasdale,72401,1/20/2021,6.0,2,Terraced,182.2 sq.m.
1626381,Teasdale,247212,1/21/2021,2.3,4,Detached,302.3 sq.m.
1093115,Riverford,256222,1/21/2021,5.1,6,Detached,572.2 sq.m.
1646556,Riverford,283517,1/22/2021,6.9,6,Detached,541.1 sq.m.
1491743,Silvertown,253081,1/25/2021,4.9,4,Detached,373.4 sq.m.
1179940,Poppleton,251728,1/26/2021,7.0,5,Detached,431.0 sq.m.
1663573,Teasdale,292614,1/26/2021,5.4,4,Detached,396.0 sq.m.
1471465,Silvertown,254781,1/27/2021,9.2,4,Detached,373.5 sq.m.
1872969,Teasdale,277024,1/27/2021,8.9,4,Detached,351.1 sq.m.
1133447,Teasdale,83297,1/28/2021,9.2,3,Terraced,219.1 sq.m.
1600307,Riverford,224787,1/31/2021,3.8,5,Detached,432.6 sq.m.
1058044,Riverford,231467,1/31/2021,4.9,5,Detached,495.8 sq.m.
1576185,Silvertown,241394,2/1/2021,4.7,4,Detached,350.0 sq.m.
1111911,Poppleton,329297,2/1/2021,4.4,6,Detached,579.8 sq.m.
1477649,Silvertown,335390,2/1/2021,5.9,5,Detached,456.9 sq.m.
1763175,Silvertown,284961,2/2/2021,3.5,4,Detached,393.2 sq.m.
1734487,Silvertown,61746,2/3/2021,5.7,2,Terraced,169.5 sq.m.
1665547,Riverford,285215,2/3/2021,5.2,6,Detached,589.6 sq.m.
1407264,Riverford,231257,2/4/2021,11.6,5,Detached,465.1 sq.m.
1202901,Riverford,316761,2/4/2021,7.3,6,Detached,594.8 sq.m.
1997518,Unknown,84111,2/6/2021,6.3,3,Semi-detached,234.2 sq.m.
1524452,Silvertown,39609,2/7/2021,10.5,2,Terraced,115.5 sq.m.
1552267,Poppleton,188541,2/7/2021,6.5,3,Detached,296.4 sq.m.
1048748,Silvertown,281254,2/7/2021,6.0,4,Detached,399.5 sq.m.
1189017,Poppleton,171977,2/11/2021,4.5,4,Detached,304.7 sq.m.
1579084,Teasdale,59814,2/13/2021,6.9,2,Terraced,148.3 sq.m.
1251587,Poppleton,94106,2/13/2021,2.4,2,Semi-detached,186.4 sq.m.
1509984,Poppleton,339950,2/13/2021,6.4,6,Detached,575.3 sq.m.
1176545,Silvertown,314469,2/14/2021,4.7,5,Detached,475.2 sq.m.
1041659,Poppleton,329269,2/14/2021,7.4,6,Detached,588.7 sq.m.
1194375,Teasdale,202858,2/15/2021,5.9,3,Detached,279.1 sq.m.
1071136,Silvertown,54524,2/16/2021,8.5,2,Terraced,155.0 sq.m.
1724396,Unknown,315038,2/16/2021,4.2,5,Detached,464.7 sq.m.
1218910,Riverford,27902,2/19/2021,7.7,2,Terraced,117.6 sq.m.
1245207,Silvertown,334500,2/19/2021,6.5,5,Detached,473.8 sq.m.
1500060,Poppleton,280043,2/20/2021,2.6,5,Detached,455.0 sq.m.
1256263,Poppleton,378315,2/20/2021,4.4,6,Detached,571.1 sq.m.
1840774,Teasdale,111346,2/23/2021,5.2,2,Semi-detached,194.2 sq.m.
1546532,Silvertown,245619,2/24/2021,6.4,4,Detached,363.4 sq.m.
1027849,Poppleton,249832,2/24/2021,2.8,5,Detached,441.4 sq.m.
1564132,Poppleton,66189,2/25/2021,7.7,3,Terraced,212.3 sq.m.
1841863,Poppleton,89209,2/25/2021,3.8,3,Semi-detached,206.1 sq.m.
1990195,Poppleton,312075,2/25/2021,4.3,5,Detached,492.3 sq.m.
1862943,Silvertown,149239,2/26/2021,5.9,3,Detached,224.0 sq.m.
1699228,Riverford,203758,2/26/2021,6.5,5,Detached,409.0 sq.m.
1935823,Silvertown,325309,2/27/2021,5.7,5,Detached,496.5 sq.m.
1562955,Silvertown,147028,2/28/2021,4.9,3,Detached,208.2 sq.m.
1631243,Riverford,205905,2/28/2021,7.6,4,Detached,382.5 sq.m.
1525711,Silvertown,238000,3/1/2021,4.3,4,Detached,354.4 sq.m.
1855564,Teasdale,437908,3/1/2021,7.3,6,Detached,536.0 sq.m.
1051195,Riverford,250106,3/2/2021,4.0,6,Detached,524.3 sq.m.
1542713,Poppleton,370456,3/2/2021,5.7,6,Detached,588.1 sq.m.
1564205,Silvertown,85619,3/5/2021,7.0,2,Semi-detached,152.4 sq.m.
1848891,Riverford,258820,3/8/2021,4.0,6,Detached,586.7 sq.m.
1407557,Poppleton,308470,3/8/2021,9.5,6,Detached,516.2 sq.m.
1972494,Teasdale,487491,3/8/2021,6.9,6,Detached,578.6 sq.m.
1035135,Teasdale,190517,3/9/2021,6.8,3,Detached,239.2 sq.m.
1269355,Poppleton,209116,3/9/2021,6.0,4,Detached,341.8 sq.m.
1726453,Teasdale,245611,3/9/2021,2.7,4,Detached,325.3 sq.m.
1668445,Silvertown,203867,3/10/2021,11.0,3,Detached,273.9 sq.m.
1112795,Silvertown,304340,3/11/2021,4.7,5,Detached,415.5 sq.m.
1472753,Poppleton,247921,3/13/2021,9.1,5,Detached,405.5 sq.m.
1643636,Teasdale,344388,3/13/2021,8.5,5,Detached,467.8 sq.m.
1599167,Poppleton,30608,3/14/2021,4.1,2,Terraced,102.4 sq.m.
1939641,Teasdale,426712,3/14/2021,5.5,6,Detached,534.5 sq.m.
1549655,Riverford,71413,3/15/2021,7.3,2,Semi-detached,192.4 sq.m.
1287962,Silvertown,319634,3/15/2021,4.5,5,Detached,497.0 sq.m.
1121170,Silvertown,343058,3/15/2021,3.9,6,Detached,508.2 sq.m.
1633185,Riverford,164661,3/17/2021,8.8,4,Detached,328.9 sq.m.
1258274,Poppleton,293799,3/17/2021,6.3,5,Detached,499.4 sq.m.
1731318,Poppleton,190121,3/18/2021,4.3,4,Detached,310.2 sq.m.
1685700,Teasdale,77482,3/19/2021,7.1,2,Semi-detached,125.5 sq.m.
1300327,Riverford,200398,3/20/2021,5.5,4,Detached,398.5 sq.m.
1949839,Silvertown,204897,3/20/2021,5.0,3,Detached,292.5 sq.m.
1438302,Riverford,286507,3/20/2021,6.5,6,Detached,550.7 sq.m.
1444776,Riverford,284763,3/23/2021,7.2,6,Detached,578.6 sq.m.
1442937,Silvertown,243545,3/24/2021,7.9,4,Detached,350.8 sq.m.
1758416,Teasdale,469077,3/25/2021,5.5,6,Detached,559.6 sq.m.
1051344,Silvertown,202383,3/29/2021,11.5,3,Detached,263.7 sq.m.
1645820,Poppleton,356878,3/31/2021,6.6,6,Detached,586.5 sq.m.
1121226,Unknown,63728,4/1/2021,3.3,2,Semi-detached,132.4 sq.m.
1042443,Silvertown,76722,4/2/2021,6.4,2,Semi-detached,160.2 sq.m.
1991210,Silvertown,76676,4/3/2021,11.3,3,Terraced,214.3 sq.m.
1886285,Teasdale,169258,4/3/2021,5.9,3,Detached,233.3 sq.m.
1822037,Teasdale,197827,4/3/2021,5.4,3,Detached,253.7 sq.m.
1877749,Teasdale,216231,4/3/2021,5.5,3,Detached,256.7 sq.m.
1347376,Poppleton,174570,4/4/2021,4.1,3,Detached,297.8 sq.m.
1298355,Unknown,75658,4/5/2021,7.2,3,Terraced,228.1 sq.m.
1050073,Poppleton,48872,4/6/2021,5.5,2,Semi-detached,108.7 sq.m.
1672733,Poppleton,51634,4/6/2021,7.3,2,Semi-detached,113.2 sq.m.
1685299,Teasdale,127580,4/8/2021,6.9,3,Semi-detached,211.0 sq.m.
1864897,Poppleton,364606,4/8/2021,3.0,6,Detached,580.3 sq.m.
1098103,Teasdale,423790,4/8/2021,9.2,6,Detached,556.6 sq.m.
1386198,Poppleton,34162,4/9/2021,6.5,2,Terraced,113.7 sq.m.
1486534,Silvertown,37296,4/11/2021,3.5,2,Terraced,107.1 sq.m.
1482499,Poppleton,237266,4/11/2021,3.5,4,Detached,386.0 sq.m.
1033640,Poppleton,157763,4/12/2021,6.1,3,Detached,253.9 sq.m.
1622761,Poppleton,284275,4/12/2021,5.0,5,Detached,458.8 sq.m.
1583370,Teasdale,476913,4/12/2021,6.1,6,Detached,569.2 sq.m.
1094843,Poppleton,47106,4/14/2021,6.8,2,Semi-detached,104.0 sq.m.
1458688,Teasdale,78822,4/15/2021,6.6,2,Semi-detached,124.3 sq.m.
1680805,Silvertown,313655,4/15/2021,6.1,5,Detached,476.5 sq.m.
1721933,Teasdale,278129,4/17/2021,3.4,4,Detached,342.9 sq.m.
1733693,Riverford,313445,4/17/2021,8.6,6,Detached,591.6 sq.m.
1889567,Teasdale,412432,4/17/2021,5.9,6,Detached,554.9 sq.m.
1167348,Poppleton,265863,4/18/2021,2.4,5,Detached,470.3 sq.m.
1048707,Silvertown,412947,4/18/2021,7.1,6,Detached,598.7 sq.m.
1783843,Riverford,43047,4/20/2021,9.4,2,Semi-detached,110.3 sq.m.
1161942,Poppleton,71597,4/20/2021,5.2,3,Terraced,223.0 sq.m.
1253152,Silvertown,142323,4/20/2021,6.2,2,Detached,195.7 sq.m.
1958269,Teasdale,316081,4/20/2021,5.6,4,Detached,382.7 sq.m.
1711579,Riverford,182753,4/21/2021,5.4,4,Detached,343.1 sq.m.
1635707,Teasdale,472319,4/22/2021,3.0,6,Detached,568.1 sq.m.
1735694,Silvertown,52920,4/24/2021,3.5,2,Terraced,151.8 sq.m.
1040647,Silvertown,201932,4/24/2021,2.2,3,Detached,294.3 sq.m.
1203325,Silvertown,224991,4/24/2021,5.9,3,Detached,296.3 sq.m.
1221595,Riverford,297818,4/27/2021,6.4,6,Detached,555.1 sq.m.
1998925,Teasdale,347133,4/29/2021,3.8,5,Detached,459.5 sq.m.
1591145,Silvertown,389975,4/29/2021,6.8,6,Detached,590.9 sq.m.
1924904,Poppleton,229070,4/30/2021,8.5,4,Detached,388.2 sq.m.
1421023,Poppleton,314835,5/1/2021,6.4,6,Detached,518.9 sq.m.
1524475,Teasdale,426348,5/1/2021,8.3,6,Detached,538.0 sq.m.
1784296,Silvertown,209861,5/2/2021,4.0,3,Detached,287.9 sq.m.
1997201,Poppleton,216142,5/4/2021,4.2,4,Detached,362.1 sq.m.
1860913,Silvertown,82488,5/8/2021,4.3,2,Semi-detached,156.3 sq.m.
1010801,Silvertown,248213,5/8/2021,6.2,4,Detached,341.1 sq.m.
1867587,Silvertown,301040,5/8/2021,7.3,5,Detached,446.2 sq.m.
1361643,Poppleton,290760,5/10/2021,6.9,6,Detached,507.7 sq.m.
1132814,Teasdale,71943,5/11/2021,6.7,2,Semi-detached,115.1 sq.m.
1758049,Teasdale,106355,5/11/2021,4.6,2,Semi-detached,186.0 sq.m.
1019238,Silvertown,199495,5/11/2021,8.8,3,Detached,284.0 sq.m.
1373181,Riverford,234700,5/11/2021,7.3,5,Detached,425.1 sq.m.
1591027,Teasdale,261578,5/12/2021,8.4,4,Detached,338.9 sq.m.
1144804,Silvertown,203563,5/13/2021,4.4,3,Detached,292.3 sq.m.
1075964,Silvertown,50487,5/14/2021,4.5,2,Terraced,145.4 sq.m.
1926110,Poppleton,67184,5/14/2021,7.8,2,Semi-detached,144.1 sq.m.
1032875,Silvertown,354427,5/14/2021,2.3,5,Detached,468.1 sq.m.
1930462,Teasdale,454420,5/16/2021,4.2,6,Detached,517.1 sq.m.
1884030,Poppleton,204428,5/17/2021,6.3,4,Detached,323.9 sq.m.
1005837,Poppleton,279159,5/17/2021,5.9,5,Detached,454.9 sq.m.
1353069,Teasdale,429914,5/18/2021,5.9,6,Detached,544.6 sq.m.
1580468,Teasdale,80029,5/19/2021,6.7,2,Semi-detached,128.8 sq.m.
1992509,Silvertown,63407,5/21/2021,2.6,2,Semi-detached,119.9 sq.m.
1998317,Poppleton,66685,5/21/2021,7.8,2,Semi-detached,142.6 sq.m.
