house_id,city,sale_price,sale_date,months_listed,bedrooms,house_type,area
1759261,3,474355,9/21/2021,3.5,6,3,549.5
1153698,4,330353,8/8/2022,2.7,6,3,536.8
1255198,3,384112,9/4/2021,6.2,5,3,471.5
1109373,1,297659,5/31/2020,5.5,5,3,411.5
1642066,4,316126,5/20/2020,4.4,6,3,511.2
1158664,4,130981,2/7/2022,7.9,3,3,208.3
1490065,4,199666,10/3/2022,6.7,4,3,359.2
1821287,3,433223,1/5/2022,7.2,6,3,534.3
1803858,3,191924,2/13/2021,6.8,3,3,263.5
1112412,3,78334,11/18/2022,2.3,3,1,210.0
1946781,1,48219,10/3/2021,7.2,2,1,147.3
1402994,3,462204,2/20/2020,6.4,6,3,594.8
1961791,1,360174,6/24/2022,7.7,5,3,493.7
1393123,4,337328,11/17/2022,10.1,6,3,578.3
1057924,3,258470,11/18/2020,5.1,4,3,328.2
1753375,1,187340,12/21/2020,5.9,3,3,268.9
1177052,4,137463,3/27/2022,4.7,3,3,228.0
1579865,1,308846,12/11/2021,9.8,5,3,457.3
1066924,4,172705,11/15/2021,2.1,3,3,294.6
1522055,3,418717,2/7/2022,5.3,5,3,491.1
1813408,3,354326,7/27/2022,5.3,5,3,438.0
1746294,3,476461,10/7/2020,4.6,6,3,582.9
1217952,4,279372,5/12/2020,4.3,5,3,421.8
1700997,4,330833,6/6/2022,2.9,6,3,533.5
1369031,1,246886,7/13/2020,5.6,4,3,346.2
1597966,1,76759,2/10/2022,5.9,3,1,217.4
1016208,4,352017,4/20/2022,6.7,6,3,554.8
1714708,3,94864,6/19/2021,8.9,2,2,161.4
1808115,3,88417,8/11/2021,4.5,3,1,229.1
1478969,3,228962,11/14/2022,6.1,3,3,282.0
1803798,4,134455,10/10/2020,4.9,3,3,221.3
1514859,3,364803,10/31/2022,4.8,5,3,446.0
1126397,1,211096,4/30/2020,6.1,4,3,318.5
1709185,3,59728,8/5/2021,2.7,2,2,100.6
1080278,1,411841,11/18/2020,5.5,6,3,557.7
1488289,4,290789,8/16/2020,8.9,6,3,512.7
1316133,4,78833,5/8/2021,10.2,2,2,171.4
1563185,3,111047,5/13/2022,2.6,2,2,192.7
1797841,1,232479,7/12/2020,4.8,4,3,392.6
1037241,1,67461,3/22/2021,4.2,2,2,134.3
1886746,3,96772,5/7/2021,3.3,2,2,161.9
1325072,3,92969,8/7/2021,4.3,3,1,236.4
1075714,1,345296,7/5/2021,4.0,5,3,479.5
1605886,3,98549,12/31/2021,8.0,2,2,159.2
1523311,4,54064,11/21/2022,1.6,2,1,183.5
1680026,1,283064,6/1/2022,5.4,4,3,394.4
1565964,1,403568,5/20/2021,9.3,6,3,551.4
1458402,4,94519,6/27/2022,4.9,3,2,218.2
1423205,1,66608,12/7/2020,7.9,2,2,123.8
1177831,3,93205,6/24/2022,3.6,2,2,154.2
1504579,3,311847,6/12/2022,6.4,4,3,384.7
1540625,2,35859,11/15/2020,4.2,2,2,102.7
1710511,1,212919,9/27/2020,6.7,3,3,284.7
1580389,4,70597,10/7/2020,8.8,3,1,221.9
1299944,3,79892,11/11/2021,8.3,2,1,191.3
1195361,3,138309,11/12/2021,6.8,2,3,185.0
1628360,1,389945,8/18/2022,6.7,6,3,555.7
1568948,3,144688,1/29/2020,6.3,3,2,234.2
1749780,1,89660,9/18/2021,3.6,2,2,181.9
1078506,4,262748,9/25/2020,7.8,5,3,414.8
1787707,3,371557,5/17/2022,4.3,5,3,446.9
1299762,3,340683,11/17/2022,4.5,5,3,462.7
1808231,4,175710,7/2/2020,9.5,3,3,297.9
1628206,2,36443,2/18/2022,8.5,2,2,100.8
1131614,4,215104,1/25/2021,7.8,4,3,360.1
1181220,4,208935,11/3/2022,6.2,4,3,325.8
1056537,1,254916,3/25/2020,3.2,4,3,370.9
1520135,2,50125,8/15/2022,3.9,2,2,147.3
1590523,4,85661,6/10/2020,4.9,2,2,192.8
1215038,1,413320,5/7/2022,7.7,6,3,556.0
1172658,3,198261,4/9/2021,3.7,3,3,243.0
1539811,4,171893,1/17/2022,7.8,3,3,281.1
1542018,1,312597,9/4/2020,3.9,5,3,458.1
1402635,3,435408,8/24/2022,5.9,6,3,530.8
1058243,1,190773,3/31/2020,7.3,3,3,278.8
1843860,3,113923,5/22/2022,3.5,2,2,197.2
1489216,4,71007,1/1/2020,6.1,2,2,159.5
1322842,3,327095,5/21/2020,4.8,5,3,450.6
1346419,4,253259,11/18/2021,0.9,5,3,413.6
1777162,3,219293,5/28/2022,6.9,3,3,268.0
1153336,1,70274,8/16/2022,8.6,2,1,199.4
1440880,1,302980,9/2/2022,7.1,5,3,447.2
1948897,1,118429,2/21/2022,5.8,3,2,222.3
1229502,3,124941,7/7/2020,2.1,2,2,187.0
1334370,1,285345,6/27/2020,7.4,5,3,401.5
1094961,1,397272,11/23/2021,3.9,6,3,568.3
1133703,1,363335,2/20/2021,7.7,5,3,488.3
1377408,2,50398,11/4/2020,6.4,2,2,133.5
1985931,1,56394,4/11/2021,9.5,2,2,109.1
1899911,1,410844,10/17/2020,7.9,6,3,568.1
1005543,4,288162,11/10/2021,0.9,6,3,507.3
1298872,3,90193,1/19/2022,0.5,3,1,227.9
1271670,1,217265,8/7/2022,8.5,3,3,297.1
1664387,4,311544,3/6/2020,5.5,6,3,529.2
1393613,3,343017,5/21/2021,3.3,6,3,501.9
1578405,1,62417,12/6/2020,7.8,2,2,130.4
1928410,1,365837,2/29/2020,5.5,6,3,533.3
1968393,4,322601,12/14/2022,5.3,6,3,558.7
1553485,1,247777,8/15/2020,7.3,4,3,379.7
1522393,1,86379,6/8/2021,8.6,2,2,160.2
1978333,4,30409,8/21/2022,4.7,2,1,105.3
1600667,3,152308,1/23/2020,6.3,2,3,189.9
1921962,1,307562,8/27/2020,7.6,5,3,448.3
1763722,4,287027,6/14/2022,7.3,5,3,466.0
1879149,2,35523,12/5/2022,7.8,2,1,125.0
1880734,4,208833,6/6/2020,5.4,4,3,346.8
1042002,1,193805,6/21/2021,3.5,3,3,289.7
1758275,1,236748,11/17/2022,5.6,4,3,319.8
1449920,1,99443,11/5/2022,2.0,3,2,205.4
1966984,3,96686,9/11/2021,6.7,2,2,173.2
1604376,3,292180,3/2/2020,7.0,4,3,365.3
1223659,1,210480,8/26/2022,8.0,3,3,296.9
1421948,2,282749,6/26/2021,5.2,6,3,569.6
1506497,2,173809,11/20/2022,7.4,4,3,327.6
1929133,1,295043,3/20/2020,4.3,5,3,462.5
1845611,4,226280,8/3/2020,4.3,4,3,395.8
1458664,2,158188,10/21/2021,6.7,4,3,323.2
1186775,1,193180,12/31/2021,5.7,3,3,297.6
1093829,3,249038,4/6/2021,7.3,4,3,311.4
1594137,3,347209,4/20/2022,7.8,5,3,428.0
1113560,1,417955,12/22/2020,7.3,6,3,592.8
1779049,1,405747,7/5/2020,5.4,6,3,560.6
1301881,4,44574,10/6/2021,3.0,2,2,105.2
1402235,4,223049,3/22/2021,8.8,4,3,368.1
1431486,1,353427,9/20/2022,2.5,5,3,491.1
1024381,2,266265,9/3/2022,3.9,6,3,521.5
1353725,3,315482,7/29/2020,9.1,4,3,389.5
1523560,4,309805,10/27/2022,5.2,6,3,519.4
1196305,4,140642,2/26/2020,4.6,3,3,236.7
1518166,2,235179,6/21/2021,7.1,5,3,438.2
1647367,2,42211,12/5/2022,4.2,2,1,167.9
1333750,1,211318,9/23/2020,4.5,4,3,304.8
1150035,4,91539,1/17/2022,3.4,3,2,221.8
1063253,1,379145,11/14/2021,5.8,5,3,492.5
1425224,1,50733,11/27/2021,8.1,2,2,107.6
1651736,4,68686,5/31/2020,5.1,2,2,155.9
1864928,3,238102,8/29/2021,0.3,4,3,304.7
1077347,4,210225,8/31/2021,5.6,4,3,339.4
1969997,3,451084,7/27/2021,9.7,6,3,577.7
1501099,4,283325,9/6/2022,5.1,5,3,487.5
1888872,2,241845,7/20/2021,6.2,5,3,493.9
1124648,4,308116,3/11/2020,6.0,6,3,528.8
1495259,1,322771,2/15/2021,5.5,5,3,454.5
1948028,1,308585,1/9/2022,4.6,5,3,415.2
1044250,1,68511,9/12/2021,6.0,2,1,192.7
1737424,4,337045,6/3/2020,5.5,6,3,599.2
1100889,2,218489,1/18/2020,4.1,5,3,440.6
1471451,4,200649,9/28/2021,10.6,4,3,316.9
1742552,4,213842,9/6/2020,4.9,4,3,370.2
1711759,2,201874,11/16/2020,3.7,5,3,408.3
1053842,1,334180,5/16/2021,6.1,5,3,446.5
1397015,1,411825,4/9/2020,7.1,6,3,578.0
1144422,2,48517,3/21/2020,8.8,2,2,128.1
1160218,4,65783,12/29/2022,3.5,2,2,140.3
1364397,3,85774,1/2/2021,7.3,3,1,219.2
1090643,1,305999,6/18/2020,8.0,5,3,434.7
1036231,1,210386,10/22/2022,6.7,3,3,297.5
1001061,1,68536,12/2/2022,6.1,2,1,199.4
1308478,1,103346,12/22/2020,6.3,2,2,191.6
1836537,3,498989,11/23/2021,6.1,6,3,592.4
1436574,3,89590,2/29/2020,4.4,3,1,234.4
1659015,1,281059,2/26/2020,1.1,5,3,414.2
1554252,3,178119,8/6/2021,7.7,3,3,223.5
1592057,3,427270,2/8/2022,4.4,6,3,524.8
1449995,3,249276,6/19/2020,3.2,4,3,323.6
1000560,1,52255,8/15/2022,7.6,2,1,158.3
1958763,3,73098,3/12/2021,5.4,2,1,177.9
1934697,3,276106,12/20/2020,3.9,4,3,339.9
1267549,4,171368,5/7/2021,8.9,3,3,268.0
1100996,4,258939,7/5/2021,9.6,5,3,432.2
1870398,4,47778,9/13/2022,6.6,2,2,103.1
1962071,1,181934,12/19/2022,8.2,3,3,274.9
1518799,4,76163,3/9/2022,4.1,2,2,171.9
1951333,2,42606,8/6/2020,2.7,2,2,112.6
1647240,1,199213,5/27/2020,6.4,3,3,267.4
1264197,1,101772,10/3/2022,7.1,3,2,202.8
1039697,1,78557,11/22/2022,8.2,2,2,148.7
1990551,2,72702,5/25/2021,6.6,2,2,188.4
1314817,1,253307,9/3/2020,6.9,4,3,393.7
1519525,1,77575,1/14/2022,6.3,2,2,151.1
1834724,2,263607,1/15/2022,5.8,6,3,579.5
1238706,3,210502,5/7/2021,3.1,3,3,271.2
1568879,3,431147,5/8/2020,6.8,6,3,529.3
1228731,1,247463,2/21/2021,1.4,4,3,390.0
1212594,4,258385,8/12/2021,3.3,5,3,438.3
1070741,1,100162,12/4/2022,3.0,2,2,197.7
1567942,4,376129,11/25/2020,5.4,6,3,580.5
1202769,2,243084,8/21/2021,6.6,5,3,482.1
1816052,1,96532,1/18/2020,7.1,2,2,164.1
1817238,4,280056,12/5/2020,8.6,5,3,457.0
1059868,1,389121,7/5/2020,9.2,6,3,545.8
1388857,1,345957,5/4/2022,9.1,5,3,470.7
1581097,1,271507,10/21/2020,7.5,4,3,392.6
1331622,3,381838,1/25/2022,6.5,5,3,472.6
1702425,1,173179,9/9/2022,5.0,3,3,247.2
1192303,1,184443,6/5/2021,6.3,4,3,308.3
1738321,3,424864,6/22/2022,4.6,6,3,535.5
1308006,2,42939,2/2/2021,5.6,2,1,171.2
1413882,4,261822,3/21/2021,8.9,5,3,413.8
1687655,3,366486,3/6/2021,2.7,6,3,536.5
1796812,2,184171,11/10/2020,5.0,4,3,372.9
1409944,1,295921,2/4/2021,8.7,5,3,426.0
1554227,1,317831,5/20/2020,3.7,5,3,489.6
1741874,1,85374,2/6/2021,6.3,2,2,144.6
1623676,3,323563,11/29/2022,7.1,5,3,407.0
1283593,1,39121,11/27/2020,3.3,2,1,109.9
1521813,1,90597,5/28/2022,6.8,2,2,168.7
1482400,1,371680,4/27/2022,6.6,6,3,540.3
1331185,1,130449,6/23/2020,3.9,2,3,188.2
1035488,1,332120,1/20/2021,9.2,5,3,416.6
1968153,1,78907,2/25/2022,6.7,2,2,157.5
1352826,2,37850,5/7/2021,6.5,2,1,150.3
1586558,2,85866,9/23/2022,7.2,3,2,210.8
1741272,4,70910,11/15/2022,6.0,3,1,238.9
1289045,1,117159,1/11/2022,2.6,3,2,228.4
1962455,1,369711,10/13/2021,5.6,6,3,564.7
1540109,3,75565,6/25/2022,5.3,2,1,183.9
1803188,2,123638,10/28/2021,7.6,3,3,250.5
1476842,2,42444,7/1/2021,8.9,2,2,116.4
1075463,1,283552,3/11/2022,5.3,5,3,402.4
1773996,4,198379,10/27/2021,10.8,4,3,310.2
1794958,3,247856,9/22/2020,5.7,4,3,330.9
1205878,4,193345,12/8/2021,6.1,4,3,325.5
1013370,1,70904,10/31/2022,4.0,3,1,201.4
1481334,1,277215,4/8/2020,4.6,4,3,383.3
1706569,2,212592,7/21/2020,5.1,5,3,409.8
1894462,4,328301,12/27/2021,5.7,6,3,558.7
1915911,4,258819,1/24/2021,6.7,5,3,470.3
1110131,2,184744,8/11/2021,6.7,4,3,371.0
1951794,4,153171,7/5/2021,5.5,3,3,269.5
1552012,4,224280,11/29/2021,9.6,4,3,357.0
1498610,4,54568,8/28/2020,3.3,2,2,119.6
1473607,3,95711,6/12/2020,8.3,2,2,152.2
1829043,2,245588,5/11/2022,9.5,6,3,510.5
1219625,1,343559,6/15/2022,7.8,5,3,477.0
1760373,1,185518,5/12/2021,5.3,3,3,282.4
1115076,2,179828,5/4/2021,7.8,4,3,349.5
1866179,1,216174,8/29/2021,7.4,3,3,294.2
1328735,2,73965,8/8/2020,5.7,2,2,194.4
1423023,4,317996,1/8/2020,6.0,6,3,567.8
1144044,4,186399,3/17/2020,7.2,4,3,308.2
1961446,1,224027,12/21/2022,8.1,4,3,330.4
1431438,3,247400,4/28/2022,7.9,3,3,283.0
1164773,3,468873,1/16/2022,6.6,6,3,592.4
1061050,4,67383,8/25/2020,5.3,3,1,225.1
1506794,2,42964,8/25/2020,9.9,2,2,112.5
1344855,1,367503,4/16/2022,6.9,6,3,538.6
1853431,1,98118,12/27/2021,3.9,2,2,182.6
1016972,4,50031,1/3/2021,6.2,2,1,156.3
1095449,3,367056,3/6/2020,6.6,5,3,430.5
1510999,1,234628,2/9/2020,6.0,4,3,328.3
1938787,4,68016,9/1/2021,7.9,3,1,221.1
1107600,3,344442,10/12/2022,6.1,5,3,486.4
1457516,1,42541,5/20/2021,5.7,2,1,119.8
1124601,2,48378,7/5/2020,5.8,2,1,188.5
1588234,3,70552,1/27/2022,5.1,2,1,196.4
1405932,1,196322,10/8/2022,5.5,3,3,267.4
1951865,3,87231,4/10/2021,6.8,3,1,218.2
1789052,3,82910,4/12/2020,3.9,3,1,216.4
1289654,1,228617,3/10/2020,7.4,4,3,331.2
1500973,4,51815,1/17/2020,6.4,2,2,114.0
1389463,1,174751,7/16/2022,7.5,3,3,269.0
1415982,4,181364,4/19/2020,4.9,3,3,295.4
1773583,1,68446,4/22/2022,4.8,2,2,139.8
1148943,3,344711,9/3/2020,5.4,5,3,434.5
1590146,1,238853,2/5/2020,10.0,4,3,351.5
1156244,1,61053,5/20/2022,4.3,2,2,117.3
1881976,1,362490,11/27/2020,6.4,6,3,511.2
1917269,4,357339,3/23/2020,8.2,6,3,575.6
1255852,3,260542,3/24/2020,4.2,4,3,315.0
1447311,1,117266,8/12/2021,10.3,3,2,233.6
1545697,3,108806,3/3/2020,3.9,2,2,170.7
1665606,1,210465,12/16/2022,4.4,3,3,293.9
1069769,4,323443,11/17/2021,5.1,6,3,512.0
1708767,2,259551,2/2/2021,5.3,6,3,509.0
1139939,2,156952,3/14/2020,1.1,4,3,312.4
1111613,3,85414,10/3/2020,8.7,3,1,200.6
1258389,1,78201,10/5/2021,6.8,2,2,143.0
1977134,1,340499,3/17/2020,7.9,5,3,483.9
1447979,3,88457,4/5/2022,7.0,3,1,229.0
1069999,1,103904,3/20/2021,5.7,3,2,201.4
1471178,4,312916,5/30/2021,3.7,6,3,510.3
1965504,4,326947,10/16/2020,5.3,6,3,595.4
1915660,1,173510,5/28/2021,1.7,3,3,246.3
1676284,4,251761,9/18/2021,7.3,5,3,413.7
1577564,2,52314,12/25/2020,2.8,2,2,136.4
1737085,1,308957,5/30/2020,7.4,5,3,440.8
1662900,2,170881,10/17/2022,5.0,4,3,320.1
1331466,1,74571,12/21/2021,7.4,3,1,224.8
1966170,2,201944,4/12/2022,5.6,5,3,417.4
1634146,4,225857,2/10/2021,4.2,4,3,373.0
1106962,4,67681,10/31/2020,2.6,2,2,165.2
1372799,1,346567,9/13/2020,5.1,5,3,464.0
1039235,3,263480,1/9/2021,6.1,3,3,299.6
1364208,1,137885,3/28/2020,6.6,2,3,197.2
1717737,1,35872,9/2/2020,7.0,2,1,103.1
1131154,3,259608,12/8/2020,4.6,4,3,358.3
1029611,3,236422,5/30/2020,8.0,3,3,274.2
1425871,1,338521,9/5/2022,2.8,5,3,489.3
1468470,3,352623,2/17/2020,4.4,5,3,444.8
1281520,1,60305,5/10/2020,9.3,2,2,122.6
1753521,1,324784,4/17/2022,6.4,6,3,511.2
1785806,1,123618,1/21/2021,8.9,3,2,215.6
1506481,3,320488,12/27/2020,5.0,4,3,397.3
1838054,1,260472,7/9/2020,6.2,4,3,393.2
1270577,2,174568,7/28/2021,5.4,4,3,356.2
1346201,1,287572,3/17/2021,11.0,5,3,460.7
1442834,3,65041,10/1/2020,8.5,2,2,114.5
1766102,3,407022,11/3/2020,8.5,6,3,518.9
1644433,4,217615,8/9/2022,6.0,4,3,337.8
1774649,1,114223,8/28/2021,5.0,3,2,207.5
1685898,1,276476,5/29/2022,8.0,4,3,381.1
1613830,1,287666,10/22/2020,6.5,5,3,408.3
1159842,1,72206,3/23/2020,7.4,2,2,136.3
1561787,4,65832,4/12/2021,9.3,3,1,228.0
1839750,3,330436,9/17/2021,6.2,5,3,407.4
1469407,2,165859,10/28/2020,3.6,4,3,334.5
1015154,4,347114,9/11/2021,3.9,6,3,594.1
1446293,2,177780,12/21/2021,6.7,4,3,371.8
1572336,1,180195,1/12/2022,9.4,3,3,251.3
1002467,1,274324,10/14/2021,5.9,4,3,389.2
1620607,3,221774,5/22/2020,4.7,3,3,269.2
1024734,3,334409,5/7/2021,5.8,4,3,394.2
1684459,4,234740,8/18/2022,4.7,4,3,392.0
1511664,4,314015,12/18/2022,9.8,6,3,538.9
1887614,2,188134,6/2/2021,6.2,5,3,411.4
1022318,2,284773,4/9/2021,8.4,6,3,567.0
1786470,1,43988,5/17/2020,3.7,2,1,126.6
1162561,1,233325,7/29/2021,0.3,4,3,308.0
1875029,4,50924,5/30/2022,5.2,2,1,166.1
1248897,4,233743,7/25/2021,5.8,4,3,388.7
1372861,4,241855,1/18/2020,8.5,5,3,409.8
1789914,4,148491,1/30/2022,4.9,3,3,254.0
1574233,3,363816,5/2/2021,7.6,5,3,439.6
1112457,4,165418,10/11/2022,7.8,3,3,258.6
1664987,2,68206,10/13/2022,5.9,2,2,168.6
1005041,1,93773,4/30/2021,7.4,2,2,180.4
1801442,2,40589,4/1/2021,4.2,2,1,167.1
1721787,4,339689,11/1/2020,5.6,6,3,561.7
1173156,3,360183,4/11/2020,9.6,5,3,451.8
1172057,1,155547,3/4/2022,4.1,3,3,233.1
1842727,1,77152,7/14/2022,5.8,2,2,142.1
1185632,1,392669,10/6/2021,4.8,6,3,526.6
1250952,1,55805,8/23/2022,4.1,2,2,115.5
1814924,3,403145,4/10/2022,5.7,5,3,489.8
1430379,1,389722,3/9/2020,7.1,6,3,583.8
1267895,1,68195,1/27/2020,7.2,2,1,184.3
1412171,4,161796,12/15/2022,6.8,3,3,267.1
1504480,1,67558,5/26/2022,6.1,3,1,202.7
1571001,1,241740,12/1/2020,6.1,4,3,359.5
1294562,1,58457,3/23/2021,3.6,2,1,157.6
1718951,1,174371,1/19/2020,9.1,3,3,262.8
1622511,1,476693,7/20/2020,6.5,6,3,592.2
1807462,3,88081,11/28/2020,3.9,3,1,207.8
1302612,3,368322,7/3/2020,7.8,5,3,494.0
1915646,1,286151,5/18/2020,8.8,5,3,415.8
1780110,2,260529,10/30/2020,7.2,6,3,509.3
1159165,4,81247,9/22/2020,4.3,2,2,177.0
1199977,4,366429,10/21/2021,8.7,6,3,596.2
1981624,1,239489,7/15/2022,7.5,4,3,347.8
1288867,1,197706,10/10/2022,5.2,3,3,290.3
1100877,1,62884,8/25/2022,6.7,2,1,173.7
1908868,3,296081,8/4/2021,4.3,4,3,366.1
1888662,3,91123,7/18/2020,7.7,3,1,229.2
1239692,1,321757,3/3/2022,4.3,5,3,421.2
1909044,1,269052,1/27/2020,8.1,5,3,403.7
1907452,3,268199,3/22/2022,5.9,4,3,335.3
1522611,4,304573,8/26/2022,5.9,6,3,531.4
1822825,4,252017,3/15/2020,5.4,5,3,441.2
1321599,4,231024,4/4/2021,5.4,4,3,379.0
1725013,2,317451,5/21/2021,2.8,6,3,586.8
1162727,1,361850,6/18/2020,6.2,6,3,543.0
1221730,4,175980,11/17/2021,6.9,3,3,290.4
1376443,4,49373,1/10/2021,7.3,2,2,110.4
1018192,1,215994,10/3/2022,3.7,3,3,285.8
1486695,4,146325,11/8/2021,4.8,3,3,269.5
1414031,4,210698,12/1/2021,5.6,4,3,359.7
1971958,3,257087,5/15/2022,8.1,4,3,312.2
1559666,3,143042,2/19/2021,6.3,3,2,224.5
1483354,4,71327,7/31/2021,7.9,2,2,171.7
1323032,4,67360,5/18/2022,8.0,3,1,224.8
1738123,4,140183,7/31/2021,7.2,3,3,248.6
1252919,1,63106,6/2/2021,7.8,2,1,184.5
1922596,1,334547,10/4/2020,8.0,5,3,489.5
1896466,4,168085,12/9/2020,6.7,3,3,270.0
1553979,1,408670,11/24/2021,9.5,6,3,550.4
1996575,4,342201,5/6/2020,6.3,6,3,569.1
1039673,2,139799,6/13/2022,9.5,3,3,284.5
1801019,3,405622,4/27/2022,2.1,6,3,505.4
1083409,3,82462,1/17/2022,5.7,3,1,212.2
1813005,1,302958,9/17/2022,2.3,5,3,405.1
1686489,3,403052,11/20/2020,3.8,6,3,520.5
1667019,3,435345,7/1/2020,5.9,5,3,498.5
1169418,1,304559,12/19/2022,8.9,5,3,405.6
1959736,1,356640,4/7/2020,6.1,6,3,524.2
1282341,1,320857,10/25/2022,6.0,5,3,499.0
1202977,1,90544,1/5/2020,3.8,2,2,176.1
1595398,3,274740,11/19/2021,3.0,4,3,341.6
1952316,4,63788,9/27/2021,7.4,2,2,159.4
1993301,2,236992,1/26/2020,4.0,5,3,478.1
1464318,2,311956,6/20/2021,7.6,6,3,588.4
1597795,4,178538,5/17/2022,3.6,3,3,291.0
1794617,2,188435,2/5/2022,6.1,5,3,430.0
1360104,1,356705,4/16/2021,7.6,6,3,509.9
1242269,1,284860,9/15/2022,5.9,5,3,401.9
1674446,3,84761,3/18/2021,8.5,2,2,141.5
1188960,4,86435,6/6/2021,4.8,2,2,175.4
1212646,4,59268,1/23/2020,6.2,2,2,138.6
1196865,3,390847,10/24/2021,5.5,5,3,453.0
1335815,1,363896,6/1/2020,7.0,6,3,520.7
1590384,4,330314,1/5/2021,3.6,6,3,576.7
1735848,1,77489,9/20/2021,5.7,2,2,153.3
1788894,1,169412,1/20/2021,5.6,3,3,255.3
1324006,3,423222,10/12/2022,4.9,6,3,537.5
1690955,1,47007,5/11/2021,7.1,2,1,134.4
1602378,3,349545,11/12/2022,5.1,5,3,423.9
1851633,1,337862,11/26/2021,5.6,5,3,490.4
1437062,3,324921,7/17/2022,8.5,5,3,419.3
1985334,2,94017,12/30/2020,8.1,3,2,234.4
1424372,1,43895,7/2/2022,3.0,2,1,127.5
1705785,2,56607,1/9/2020,8.0,2,2,152.6
1227683,3,327157,7/27/2020,6.6,5,3,419.7
1519404,3,406021,11/26/2020,6.9,6,3,527.2
1457160,3,398608,10/30/2021,3.4,6,3,516.1
1405749,2,215582,12/31/2021,3.8,5,3,435.3
1774093,2,133715,4/12/2022,8.7,3,3,277.6
1057800,4,201733,4/26/2021,5.4,4,3,317.9
1113494,4,347667,7/9/2020,3.3,5,3,499.0
1373996,3,204116,7/20/2021,6.8,3,3,262.5
1036594,2,186845,8/24/2021,6.7,4,3,385.8
1981273,3,128704,2/12/2022,6.8,3,2,214.5
1796408,4,147682,4/12/2021,3.8,3,3,265.1
1088339,3,321299,7/16/2021,7.1,4,3,383.3
1841015,4,203412,2/22/2021,7.9,4,3,336.5
1409495,1,451050,10/31/2021,5.3,6,3,598.3
1797302,1,295448,1/20/2020,7.2,5,3,439.9
1195258,3,464918,11/5/2022,5.8,6,3,574.0
1093717,3,253079,12/29/2021,8.3,4,3,313.6
1647521,2,187265,6/16/2022,7.7,5,3,404.7
1760967,1,114086,7/5/2022,4.6,3,2,206.9
1044550,3,438907,11/17/2022,7.7,6,3,562.8
1862298,1,260903,11/25/2020,2.3,4,3,371.7
1155292,2,34129,11/30/2022,4.3,2,1,151.4
1825270,1,135718,7/28/2022,7.2,3,2,239.0
1551646,1,333605,10/22/2022,6.4,6,3,505.6
1152481,1,88669,7/31/2020,4.7,2,2,173.7
1237327,2,176754,4/18/2022,2.1,4,3,384.0
1123598,3,99817,5/26/2022,8.8,2,2,152.7
1166899,2,244567,11/5/2021,4.2,5,3,492.6
1869786,4,289384,4/12/2020,5.8,5,3,460.8
1713446,2,285519,9/21/2020,8.3,6,3,588.2
1001379,1,296463,6/16/2020,8.8,5,3,400.5
1569333,1,64034,2/9/2022,8.8,3,1,201.1
1504899,3,279409,4/5/2021,5.3,4,3,350.9
1174909,4,201125,2/8/2022,5.1,4,3,324.1
1166073,3,55762,5/16/2022,2.3,2,1,122.0
1650308,3,474885,2/11/2022,2.5,6,3,589.2
1703006,4,339898,2/9/2022,5.1,6,3,517.0
1766026,1,253743,12/29/2022,6.7,4,3,350.8
1211152,3,82852,1/15/2022,5.0,2,2,143.0
1845825,4,35312,9/21/2020,7.0,2,1,119.1
1590345,1,261327,9/1/2020,6.2,4,3,355.1
1567558,1,213376,6/22/2020,11.2,3,3,275.5
1274700,1,41825,4/2/2021,7.5,2,1,129.1
1129164,4,335258,10/15/2021,4.3,6,3,505.8
1706447,4,231426,6/9/2020,6.2,4,3,339.4
1531171,1,407818,10/23/2022,5.6,6,3,571.7
1054251,4,301273,1/10/2020,7.8,6,3,580.5
1634751,1,326256,7/17/2020,8.4,5,3,449.0
1719211,1,309581,12/21/2022,7.5,5,3,442.0
1503675,4,54641,7/31/2021,5.3,2,1,173.0
1416340,3,376433,12/17/2021,2.7,5,3,466.0
1816668,3,486072,1/11/2021,7.9,6,3,580.9
1473418,1,194001,1/30/2022,5.7,3,3,273.8
1235051,1,121389,11/21/2020,8.1,3,2,233.9
1184928,1,429895,9/21/2021,7.7,6,3,578.8
1296800,2,137652,7/25/2022,5.6,3,3,277.8
1442995,4,280742,11/10/2022,3.2,5,3,471.7
1943575,1,57080,10/26/2022,7.4,2,1,168.8
1234826,2,245364,9/30/2021,3.2,5,3,472.9
1384822,2,115560,2/6/2021,9.6,3,3,250.8
1392717,1,262168,8/7/2021,5.2,4,3,362.1
1051714,1,90875,7/2/2020,7.9,2,2,176.2
1112200,1,226118,1/21/2021,2.8,3,3,288.3
1913014,2,298667,10/26/2022,5.9,6,3,586.7
1764894,3,339558,3/3/2022,6.2,5,3,441.1
1374317,1,206822,1/30/2022,5.1,3,3,284.1
1512740,3,137944,4/8/2022,5.8,3,2,229.7
1775786,4,336356,6/12/2022,6.0,5,3,499.4
1917244,1,410038,11/7/2021,7.2,6,3,584.8
1922459,1,48700,3/15/2022,6.2,2,1,132.7
1915517,4,259070,2/28/2022,5.1,5,3,463.3
1914768,1,191746,5/12/2021,8.5,3,3,248.9
1154056,3,335169,5/18/2020,7.5,5,3,425.3
1826061,1,267068,8/1/2022,4.7,5,3,402.6
1687634,3,220327,7/27/2020,5.9,3,3,274.2
1457251,1,190769,3/6/2022,4.0,3,3,266.3
1221656,1,372865,7/9/2022,6.6,6,3,536.0
